Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF3RS1CA,2021.06,249.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2021.09,266.739,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2021.12,246.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.06,543.971,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.09,555.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.12,576.009,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.03,572.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.06,602.769,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.09,589.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.12,621.571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.03,600.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.06,616.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.09,630.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.12,660.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.03,625.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.06,640.613,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.09,662.181,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.12,718.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.03,659.362,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.06,630.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.09,702.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.12,720.563,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2021.03,711.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2021.06,744.623,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2021.09,750.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2021.12,792.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RSCA,2016.06,756.224,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2016.09,784.703,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2016.12,812.616,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2017.03,798.219,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2017.06,828.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2017.09,827.716,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2017.12,886.938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2018.03,834.455,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2018.06,879.307,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2018.09,887.204,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2018.12,922.134,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2019.03,878.264,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2019.06,875.704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2019.09,920.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2019.12,983.595,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2020.03,901.518,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2020.06,854.958,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2020.09,928.866,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2020.12,980.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2021.03,941.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2021.06,993.832,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2021.09,1016.956,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF3RSCA,2021.12,1039.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF8AA2CA,2016.06,324.687,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.09,325.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.12,270.504,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.03,237.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.06,342.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.09,377.929,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.12,379.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.03,382.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.06,349.433,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.09,328.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.12,362.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.03,304.67,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.06,290.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.09,222.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.12,242.383,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.03,173.194,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.06,180.001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.09,238.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.12,269.898,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2021.03,263.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2021.06,395.172,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2021.09,273.056,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2021.12,219.414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.06,178.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.09,122.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.12,240.417,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.03,183.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.06,149.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.09,96.841,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.12,305.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.03,250.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.06,160.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.09,65.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.12,309.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
